,leo_open,leo_volume,leo_burn_amount,burn_amount_usd,btc_open,btc_volume,btc_usd_volume,burn_amount_usd_EMA,btc_usd_volume_EMA,m2dates,corr,corr_smoothed
2019-10-10 06:00:00,0.98535,111650.05305381,3892.0,3834.9822,8584.0,866.30181058,7436334.74201872,4582.725891182295,6256384.217247041,737342.25,0.9838296882561577,0.9584199306272928
2019-10-10 09:00:00,0.98645,68026.8195544,4894.0,4827.6863,8592.2,578.6964778400002,4972275.87689685,4592.332181724166,6206027.027429386,737342.375,0.983762528140835,0.959413757980765
2019-10-10 12:00:00,0.98861,77597.64749553001,4125.0,4078.01625,8567.17635053,834.99609432,7153558.792043222,4572.162929499688,6243185.135845615,737342.5,0.9842491566440704,0.9603876951832475
2019-10-10 15:00:00,0.99069,468275.68219932,2238.0,2217.16422,8532.7,345.88016648,2951291.6965238964,4479.810038931073,6114091.275480057,737342.625,0.9845292083270217,0.9613344211888857
2019-10-10 18:00:00,1.0029,27731.92544744,2720.0,2727.888,8534.6,603.95811014,5154540.886800844,4411.107213874952,6076461.848473029,737342.75,0.9842298956792196,0.9622322829336046
2019-10-10 21:00:00,1.0117,30660.65588211,1351.0,1366.8067,8588.1,246.40593470000002,2116158.80779707,4291.722879997503,5921155.846877893,737342.875,0.9832601944259982,0.9630569069136985
2019-10-11 00:00:00,1.0145,26178.98575198,6748.0,6845.846,8596.0,171.29357665,1472439.5848834,4391.884570977993,5746696.385623207,737343.0,0.9775213863993909,0.9636241414033335
2019-10-11 03:00:00,1.0055,26065.42815553,11894.0,11959.417000000001,8561.0,2551.68268064,21844955.428959038,4688.650548586699,6378000.661832456,737343.125,0.9779794399149778,0.9641870942861431
2019-10-11 06:00:00,1.0029,22605.43653089,4834.0,4848.018599999999,8459.960448,1051.41446777,8894924.811789172,4694.9002760931035,6476703.569673896,737343.25,0.9796228303781787,0.9647924172701445
2019-10-11 09:00:00,0.99839,12690.26227277,3386.0,3380.54854,8386.0,563.03150454,4721582.19707244,4643.357070756119,6407875.28055227,737343.375,0.9823713400496009,0.9654817867909076
2019-10-11 12:00:00,0.99234,36903.73683522,3920.0,3889.9728,8330.0,565.69853273,4712268.7776409,4613.812589549997,6341380.907889079,737343.5,0.980992122314964,0.9660900352428313
2019-10-11 15:00:00,0.98069,4953.04868492,2457.0,2409.5553299999997,8338.9,334.60984005,2790277.995192945,4527.371128391173,6202121.9701362895,737343.625,0.976352054117867,0.9664924673555778
2019-10-11 18:00:00,0.9806,189049.61094941,2257.0,2213.2142,8360.1,358.6258012,2998147.56061212,4436.619876297402,6076475.914860832,737343.75,0.962988812510485,0.9663550691263585
2019-10-11 21:00:00,1.0028,4733.58873507,1431.0,1435.0067999999999,8356.1,482.42016513,4031151.141842793,4318.909559579856,5996267.100232673,737343.875,0.9098773214445082,0.9641402554917762
2019-10-12 00:00:00,1.0016,12401.56331367,11561.0,11579.4976,8278.4,243.57811792,2016437.091388928,4603.6385023414305,5840195.335179977,737344.0,0.7628520713635328,0.9562466012122373
2019-10-12 03:00:00,1.0018,3608.24227766,1655.0,1657.979,8330.2,269.093734,2241604.6229668,4488.12244342608,5699074.13077946,737344.125,0.7256074761796504,0.9472019296423319
2019-10-12 06:00:00,1.0022,1672.79897529,1240.0,1242.728,8363.0,159.90071747,1337249.7002016099,4360.852073095646,5528022.192325426,737344.25,0.74173264951162,0.9391443108136764
2019-10-12 09:00:00,1.0022,1852.5025880999997,1425.0,1428.135,8371.7,211.92902409,1774206.2109742532,4245.843560425229,5380813.722468518,737344.375,0.7918469898878996,0.9333679452871754
2019-10-12 12:00:00,1.0037,1140.69499588,657.0,659.4309000000001,8341.68316561,204.39384096,1704988.6622904,4105.1999266830635,5236663.720108592,737344.5,0.8473616538170343,0.9299951495432482
2019-10-12 15:00:00,1.0026,2293.60137358,1625.0,1629.225,8415.9,205.93553464,1733132.8659767758,4008.102870734708,5099270.353279893,737344.625,0.8873913514070989,0.9283244123614385
2019-10-12 18:00:00,1.0016,32468.47818227,1517.0,1519.4272,8346.6,249.41948468,2081804.6708300882,3910.5077463921707,4980938.365732842,737344.75,0.9120739054665,0.9276871375812448
2019-10-12 21:00:00,0.9984700000000001,540.509413,546.0,545.16462,8360.55300569,163.45600688,1366582.6096186694,3778.533506141497,4839198.9243166,737344.875,0.9286854337370662,0.9277262864501005
2019-10-13 00:00:00,0.9997799999999999,11731.66016635,11583.0,11580.451739999999,8320.3,208.26879269,1732858.835818607,4084.49108393987,4717381.665944129,737345.0,0.9125246940354486,0.9271301455710945
2019-10-13 03:00:00,1.0006,1092.51150211,807.0,807.4842,8364.6,243.00692824,2032655.751956304,3955.981010059875,4612098.296768136,737345.125,0.9180323378994231,0.9267733687996564
2019-10-13 06:00:00,1.0015,1355.9033324000002,786.0,787.1790000000001,8349.9,93.71501375,782510.993311125,3831.714264567331,4461918.402514921,737345.25,0.9318410576624341,0.926972101696236
2019-10-13 09:00:00,1.0013,4520.73701142,1522.0,1523.9786000000001,8366.6,237.12273349,1983911.062017434,3741.2148267411612,4364741.644064039,737345.375,0.9482876068215392,0.9278080038580127
2019-10-13 12:00:00,1.0007,4270.9169361,3522.0,3524.4653999999996,8381.7,909.19247417,7620578.560750689,3732.7148492219,4492421.52314979,737345.5,0.952831467110333,0.9287893161424173
2019-10-13 15:00:00,1.0025,9922.3676098,1855.0,1859.6374999999998,8441.1,399.63706325,3373376.414599575,3659.2608355269235,4448537.40124586,737345.625,0.9514400480072777,0.9296775801371178
2019-10-13 18:00:00,0.9992,9896.53819021,4748.0,4744.2016,8449.3,1679.19473272,14188020.055171095,3701.8075321729266,4830477.897478223,737345.75,0.9364991064995036,0.9299450909748583
2019-10-13 21:00:00,0.99971,1853.11690489,1306.0,1305.62126,8276.5,272.43574716,2254814.46136974,3607.839443068106,4729471.4882190665,737345.875,0.9186485278996772,0.9295020885013218
2019-10-14 00:00:00,0.99992,29525.52078144,11482.0,11481.08144,8304.9,272.50541599,2263130.2292553512,3916.5940311830823,4632752.223161666,737346.0,0.903875576496903,0.9284971272462466
2019-10-14 03:00:00,0.98762,18520.34267613,1139.0,1124.8991800000001,8299.90706481,238.18981027,1976953.2890257267,3807.115801724922,4528603.2453524135,737346.125,0.8930471064117549,0.9271069303507763
2019-10-14 06:00:00,0.9789100000000001,73808.55170045,1674.0,1638.69534,8333.0,127.28768955,1060688.31702015,3722.07970518669,4392606.581496246,737346.25,0.8883714610074538,0.9255878923373126
2019-10-14 09:00:00,0.9682,1579.19975071,1178.0,1140.5395999999998,8325.0,153.50010807,1277888.39968275,3620.8428383166233,4270460.770444737,737346.375,0.9058528863756717,0.9248139705348953
2019-10-14 12:00:00,0.9677600000000001,15781.34559756,2426.0,2347.78576,8305.8338324,406.6420747,3377501.501720588,3570.9190313238146,4235442.759906535,737346.5,0.8840359041270067,0.9232148306757625
2019-10-14 15:00:00,0.9799899999999999,9910.46686739,3900.0,3821.961,8282.8,921.30583926,7630992.005422727,3580.763814409155,4368601.553848347,737346.625,0.847324287254961,0.9202387309337703
2019-10-14 18:00:00,0.9790000000000001,42888.44569996,1392.0,1362.768,8356.4,147.13327737,1229504.519014668,3493.78358639311,4245499.709345065,737346.75,0.8070562071917075,0.9158002005909442
2019-10-14 21:00:00,0.9824200000000001,2641.57354473,2137.0,2099.43154,8360.6,273.97411036,2290587.947075816,3439.103113985537,4168836.502981565,737346.875,0.7680277793997385,0.9100052036814852
2019-10-15 00:00:00,0.98059,1934.39728854,1820.0,1784.6738,8369.964850100001,269.12292308,2252549.4065357666,3374.223533044928,4093687.9893954555,737347.0,0.7527192978831013,0.9038371289442937
2019-10-15 03:00:00,0.98615,70688.00038529,1527.0,1505.85105,8360.1,115.24677908,963474.597786708,3300.954023905911,3970934.5230578575,737347.125,0.7699584106823429,0.8985869831300995
2019-10-15 06:00:00,0.9959,3426.98462762,2741.0,2729.7619,8352.6,248.40568228,2074833.3018119282,3278.554332772346,3896577.6124207624,737347.25,0.8038164905460785,0.8948704932248438
2019-10-15 09:00:00,0.99941,12200.30935783,1701.0,1699.99641,8316.4,231.16434378,1922455.148611992,3216.6501005067635,3819161.0452125752,737347.375,0.8542737920238763,0.8932784657267666
2019-10-15 12:00:00,1.0046,11091.97644561,1737.0,1744.9902,8314.2,278.63360934,2316615.5547746285,3158.937947545714,3760237.6926463814,737347.5,0.8754689544368833,0.8925800535193202
2019-10-15 15:00:00,1.0007,40556.32722138,9494.0,9500.645799999998,8283.136851199999,1448.80028906,12000611.064342096,3407.6323731321563,4083389.589575625,737347.625,0.877810586437024,0.8920008587317793
2019-10-15 18:00:00,0.99989,4859.30018843,2869.0,2868.68441,8190.0,504.75107863,4133911.3339796998,3386.4971588916796,4085370.834454216,737347.75,0.8876171146183834,0.8918289471979206
2019-10-15 21:00:00,0.9993,1724.96305742,1429.0,1427.9996999999998,8167.6,180.41576729,1473563.820917804,3309.6933369743588,3982947.030001808,737347.875,0.9017766621328934,0.8922190536659588
2019-10-16 00:00:00,0.9998799999999999,12592.79572867,12102.0,12100.547759999998,8191.1,334.40266758,2739125.690414538,3654.432726112619,3934169.722567013,737348.0,0.8263376864343561,0.8896354706372684
2019-10-16 03:00:00,1.0005,1091.27060286,1088.0,1088.5439999999999,8184.5,147.40356366,1206424.46677527,3553.809638814085,3827199.3203791017,737348.125,0.771802805096787,0.8850145817925437
2019-10-16 06:00:00,1.0006,4368.79763674,2433.0,2434.4597999999996,8193.8,1313.4478695999999,10762129.153928477,3509.9135667037285,4099157.3530673124,737348.25,0.7745457099543476,0.8806824691714379
2019-10-16 09:00:00,0.9999,40043.31193663,3709.0,3708.6291,8136.0353814,2255.88071473,18353925.3112612,3517.706332715347,4658167.861231779,737348.375,0.7490797833739624,0.8755215795323212
2019-10-16 12:00:00,1.0023,23508.82690401,9108.0,9128.9484,8075.0,1505.61239284,12157820.072183,3737.7550412363134,4952271.869504375,737348.5,0.7141844718748376,0.8691946341339886
2019-10-16 15:00:00,0.99971,68578.41252796,4891.0,4889.58161,7986.7,802.39179579,6408462.555435993,3782.924710599595,5009377.386599733,737348.625,0.7446557275564903,0.864310755444675
2019-10-16 18:00:00,1.0064,27627.21086671,2008.0,2020.8511999999998,8003.5,484.62903650000004,3878728.4936277503,3713.8237886152974,4965038.214326321,737348.75,0.7741499231631274,0.8607750365316731
2019-10-16 21:00:00,1.0066,32291.06538427,1409.0,1418.2993999999999,8011.0,233.61291283,1871473.04468113,3623.803224355874,4843721.933163765,737348.875,0.7874883045529637,0.857901047042312
2019-10-17 00:00:00,0.99539,11167.42932113,10338.0,10290.34182,8016.1,203.12126030000002,1628240.3346908302,3885.236110459565,4717624.615576591,737349.0,0.7964042242061703,0.8554894069310908
2019-10-17 03:00:00,0.99828,2364.72118516,2042.0,2038.48776,8004.3,414.01188584,3313875.337829112,3812.8146065199744,4662575.624292376,737349.125,0.8021357201847681,0.8533971054900585
2019-10-17 06:00:00,1.0003,67471.05045456,3365.0,3366.0094999999997,8005.4,497.26182081,3980779.780312374,3795.292837636838,4635838.532371592,737349.25,0.8064477909605501,0.851555955900666
2019-10-17 09:00:00,0.9910100000000001,124270.07714079,2673.0,2648.9697300000003,8074.4,412.79411539,3333064.8053050158,3750.3389902785307,4584749.366604275,737349.375,0.8080191772839531,0.8498486312490302
2019-10-17 12:00:00,1.0082,86881.51604303,2002.0,2018.4164,8095.9,382.46170138,3096371.688202342,3682.4204573264315,4526381.614510082,737349.5,0.806482232354372,0.848147988155122
2019-10-17 15:00:00,1.0218,9804.15128946,3041.0,3107.2938,8072.95782361,263.85652262,2130102.578595658,3659.8664707646108,4432409.887611477,737349.625,0.7961874407837324,0.8461103196307538
2019-10-17 18:00:00,1.0248,1084.4615191,1082.0,1108.8336,8105.7,137.11250689,1111392.847098273,3559.8259660287436,4302173.92523841,737349.75,0.7794417183320211,0.8434958646778623
2019-10-17 21:00:00,1.0235,2751.79238682,2667.0,2729.6745,8070.22617338,501.18785389,4044699.336243229,3527.271006576636,4292076.882532717,737349.875,0.7508598578993876,0.8398630800983142
2019-10-18 00:00:00,1.023,1464.45251505,1257.0,1285.9109999999998,8092.3,186.10301982,1506001.4672893859,3439.3745357304933,4182819.0231114095,737350.0,0.7068877446503556,0.8346483610611394
2019-10-18 03:00:00,1.0227,28381.46342363,2994.0,3061.9638,8112.92396875,1425.02801728,11561143.957531203,3424.5741147214544,4472165.098971009,737350.125,0.6560211283313551,0.8276433715423243
2019-10-18 06:00:00,1.0099,47808.76255349,4289.0,4331.4611,7947.2,1243.99773391,9886298.790929552,3460.1383102225736,4684484.067283109,737350.25,0.5710905524155035,0.8175824766746058
2019-10-18 09:00:00,1.0088,18343.32881413,5543.0,5591.778399999999,7914.0,362.75156560000005,2870815.8901584004,3543.732039233453,4613359.825042924,737350.375,0.47806486099577816,0.8042680603734753
2019-10-18 12:00:00,1.0116,41621.13335308,2959.0,2993.3244,7958.7,933.54624513,7429814.5011161305,3522.1474259301804,4723809.028026187,737350.5,0.5088634384553291,0.7926835653962931
2019-10-18 15:00:00,1.0103,2974.59681566,1582.0,1598.2946,7948.4,305.7645882,2430339.25284888,3446.7022170701734,4633869.036842763,737350.625,0.5061134134896194,0.7814455202234825
2019-10-18 18:00:00,1.0113,2303.43144388,2298.0,2323.9674,7978.3,703.62372469,5613721.162694227,3402.6734007144805,4672294.610405566,737350.75,0.4407619299746276,0.7680853794294097
2019-10-18 21:00:00,1.0112,3376.3976451,783.0,791.7696000000001,7972.9,139.53655940000002,1112511.0344402601,3300.285016372736,4532695.2544853585,737350.875,0.4454431974945094,0.7554327448437274
2019-10-19 00:00:00,1.01,11009.94179992,9733.0,9830.33,7989.1,174.60438287,1394931.8751867171,3556.3652118090995,4409645.710199137,737351.0,0.4131393464427516,0.7420094743181989
2019-10-19 03:00:00,1.0136,1292.14740284,564.0,571.6704000000001,7957.07277014,77.74085566,618589.6456995701,3439.318356444037,4260976.844924645,737351.125,0.37920891933081735,0.7277820015735956
2019-10-19 06:00:00,1.0141,1779.33428375,1726.0,1750.3366,7969.9,959.43281039,7646583.5555272605,3373.0837777599572,4393745.735536512,737351.25,0.35884487351518946,0.7133138789046385
2019-10-19 09:00:00,1.0101,39990.18576623,916.0,925.2516,7996.2,162.73588975,1301268.7216189501,3277.0903590242724,4272472.127147588,737351.375,0.42620122667372323,0.7020545592093085
2019-10-19 12:00:00,1.0122,40340.07371411,5854.0,5925.4188,7989.6,1208.43895338,9654943.861924848,3380.946376317438,4483549.45008003,737351.5,0.3341510077841602,0.6876269689573419
2019-10-19 15:00:00,1.0141,22721.45867175,2574.0,2610.2934,8054.6,441.69564357,3557681.730698922,3350.7246909716564,4447240.912065084,737351.625,0.260115167495891,0.6708618002725791
2019-10-19 18:00:00,1.0181,2160.87330032,1209.0,1230.8829,8029.3,220.73780946,1772370.093497178,3267.593640345317,4342344.017219284,737351.75,0.22140063024692808,0.6532358720362791
2019-10-19 21:00:00,1.0162,2053.8521907,1382.0,1404.3884,7981.7,265.81331186,2121642.111272962,3194.5267681749124,4255257.667966487,737351.875,0.2571261218902088,0.6377021563442763
2019-10-20 00:00:00,1.018,13542.48834523,10531.0,10720.558,7993.0,450.06084592,3597336.3414385603,3489.6652478543274,4229456.831632058,737352.0,0.18570211291780003,0.6199766644451988
2019-10-20 03:00:00,1.0162,1250.78401066,657.0,667.6434,7942.1,50.4777625,400899.43755125,3378.9977244090596,4079317.3259818302,737352.125,0.22528082706377844,0.6044983963125942
2019-10-20 06:00:00,1.0171,554.89641828,554.0,563.4734,7960.0,104.49472937,831778.0457852,3268.5850058047827,3951962.844405492,737352.25,0.3923900225022931,0.596180420869053
2019-10-20 09:00:00,1.0174,3419.04167349,1673.0,1702.1102,7961.9,276.14932515,2198673.3119117846,3207.1546212634184,3883206.3921508365,737352.375,0.5510801511990719,0.5944117828427792
2019-10-20 12:00:00,1.02,1614.52163562,1587.0,1618.74,7976.7,357.00598025,2847729.602660175,3144.863851802108,3842599.459229634,737352.5,0.6730794438149685,0.597496789155414
2019-10-20 15:00:00,1.021,9972.94685634,6564.0,6701.843999999999,8046.7,1777.76696233,14305157.41578081,3284.353269378496,4252895.849682622,737352.625,0.6722248753347602,0.6004273023389178
2019-10-20 18:00:00,1.0196,114995.24136093,4978.0,5075.5688,8178.9,1381.29483791,11297472.3497821,3354.5970156773783,4529153.751647307,737352.75,0.6456249669897641,0.6021997597762059
2019-10-20 21:00:00,1.024,12939.22750093,1984.0,2031.616,8246.9,469.37162785,3870860.8777161646,3302.715407219442,4503338.344826478,737352.875,0.589118343541814,0.6016867630611317
2019-10-21 00:00:00,1.0252,4519.57112567,1711.0,1754.1172,8260.7,462.50624603,3820625.3465800215,3241.986065759856,4476565.286071715,737353.0,0.4748670412056404,0.5967134406354261
2019-10-21 03:00:00,1.0252,3783.70115612,1625.0,1665.9499999999998,8274.5479787,263.40004191,2179516.284375886,3180.1807298477047,4386484.933064035,737353.125,0.382610432781513,0.5883172442489981
2019-10-21 06:00:00,1.0237,13648.23657007,1694.0,1734.1478000000002,8264.3,350.67446258,2898078.961099894,3123.473556128187,4328116.071418382,737353.25,0.3023033713271204,0.5771010139383362
2019-10-21 09:00:00,1.0221,6944.21983436,4100.0,4190.61,8250.9,464.64472431,3833737.155809379,3165.3220441231597,4308728.662963127,737353.375,0.2968334313157488,0.5661101283452936
2019-10-21 12:00:00,1.0185,20346.98757688,1616.0,1645.896,8264.0,225.45244948,1863139.0425027201,3105.736709059506,4212823.187650954,737353.5,0.2661152320962583,0.5543456226100373
2019-10-21 15:00:00,1.0147,54514.05497602,5987.0,6075.0089,8285.6,1262.66536631,10461940.159098137,3222.178755763055,4457886.598295942,737353.625,0.26165351171436846,0.5428675006141287
2019-10-21 18:00:00,1.0084,5823.231163,1526.0,1538.8183999999999,8208.9,175.66337139,1442003.049403371,3156.164624164504,4339616.655202116,737353.75,0.21551246146088077,0.530030048098315
2019-10-21 21:00:00,1.0093,11370.55874885,1369.0,1381.7317,8220.8,215.45326107,1771198.168604256,3086.5790192953077,4238894.361610043,737353.875,0.21805514429121628,0.5177957381450955
2019-10-22 00:00:00,1.0108,33363.47333888,10121.0,10230.306799999998,8243.8806926,185.16981533,1526517.8654512945,3366.7252067739228,4132526.6558783273,737354.0,0.10979548038391543,0.5017957280368139
2019-10-22 03:00:00,1.0062,125352.95323788,2139.0,2152.2617999999998,8223.0,278.29358188,2288408.1237992398,3319.0991908220044,4060208.2820713045,737354.125,0.02200369662824422,0.4829803542560857
2019-10-22 06:00:00,0.9848,23939.32653911,1097.0,1080.3256000000001,8247.83085732,160.05215874,1320083.1336364509,3231.304148044671,3952752.3938973886,737354.25,0.02153995072252837,0.4648846521567305
2019-10-22 09:00:00,0.98939,31931.84399246,2269.0,2244.92591,8291.4,474.78606308,3936641.163421512,3192.6226485135076,3952120.5809375504,737354.375,0.054891082696483365,0.44880647296221104
2019-10-22 12:00:00,0.9984299999999999,63082.69066288,2083.0,2079.7296899999997,8310.5,653.3924987,5430018.360446351,3148.9797873953307,4010077.356604562,737354.5,0.08652545045504886,0.43459937404036153
2019-10-22 15:00:00,0.9928,9930.94931293,2934.0,2912.8752,8235.9,647.77100044,5334977.182523795,3139.7207839680627,4062034.2125229635,737354.625,0.17658394965966598,0.4244811221038637
2019-10-22 18:00:00,0.99316,33891.51598483,3015.0,2994.3774000000003,8229.6,745.78347365,6137499.67475004,3134.0210434202954,4143425.014963241,737354.75,0.2372585541342436,0.41713906061485895
2019-10-22 21:00:00,0.98236,14490.67912014,4578.0,4497.24408,8159.0,706.12443398,5761269.25684282,3187.4807703449897,4206869.887193813,737354.875,0.25598347849796893,0.410819233865177
2019-10-23 00:00:00,0.9874799999999999,11245.30806086,10788.0,10652.934239999999,8054.0,579.02449718,4663463.30028772,3480.243651507931,4224775.511236711,737355.0,0.15327113245335433,0.40071930831961533
2019-10-23 03:00:00,0.9883700000000001,8153.98841316,5715.0,5648.53455,8058.80970063,896.28436867,7222985.164760832,3565.274667135071,4342352.36039452,737355.125,0.19851243881944727,0.392789627162746
2019-10-23 06:00:00,0.99039,11851.25792293,1790.0,1772.7981,7979.4,350.00627045,2792840.0344287297,3494.981468423892,4281587.1711409595,737355.25,0.1461866601870665,0.3831189225754645
2019-10-23 09:00:00,0.98316,5058.86312237,2634.0,2589.6434400000003,8001.9,500.19295358,4002493.995251802,3459.4780163288374,4270642.340713934,737355.375,0.1351847803125912,0.37339601503574393
2019-10-23 12:00:00,0.98419,306195.70636189,28771.0,28316.13049,7996.5,7503.97625565,60005546.12830523,4434.248701570844,6456324.842188102,737355.5,0.8628518712592164,0.3925903623386252
2019-10-23 15:00:00,0.95529,179026.80561489,13326.0,12730.19454,7495.8,2059.98624443,15441244.890998395,4759.579910921007,6808674.6480238,737355.625,0.9397564735475468,0.41404785689583784
2019-10-23 18:00:00,0.96616,18571.56043352,2527.0,2441.48632,7521.9,399.55720029,3005429.304861351,4668.674279904497,6659527.771821351,737355.75,0.9612499529205928,0.4355067626222988
2019-10-23 21:00:00,0.9608899999999999,56727.76464721,2057.0,1976.5507299999997,7508.7,693.82884434,5209752.643495758,4563.100807359223,6602673.845220347,737355.875,0.9700903823439557,0.45647082614079515
2019-10-24 00:00:00,0.97052,10177.27489596,3699.0,3589.95348,7493.7,919.71258695,6892050.212827214,4524.938167070626,6614021.938067675,737356.0,0.9754895385313935,0.4768245011365049
2019-10-24 03:00:00,0.9632200000000001,83749.68082001,6019.0,5797.62118,7452.8,474.80232486,3538606.766716608,4574.847304832562,6493417.421544103,737356.125,0.9806764522294331,0.4965834011793648
2019-10-24 06:00:00,0.9523,127606.11111687,5209.0,4960.5307,7436.4,1665.69205695,12386752.41230298,4589.972143858737,6724528.597652294,737356.25,0.9849470396485888,0.515734916413452
2019-10-24 09:00:00,0.9516,37638.74592316,4101.0,3902.5116,7482.0,1013.56304196,7583478.67994472,4563.012906844669,6758212.914604938,737356.375,0.9889536287897355,0.5342925129772279
2019-10-24 12:00:00,0.95106,4767.65382097,3164.0,3009.15384,7466.4,443.04336877,3307939.0085843275,4502.077257164486,6622908.055545306,737356.5,0.9891347326833482,0.5521294627696248
2019-10-24 15:00:00,0.9542700000000001,12510.36240058,2359.0,2251.12293,7497.9,452.6222279,3393716.2025714098,4413.804538452153,6496273.080918878,737356.625,0.9887595748098362,0.5692522122613978
2019-10-24 18:00:00,0.95105,61967.06134503,1979.0,1882.1279499999998,7453.63271926,501.44690255,3737601.039818261,4314.523103610892,6388089.863620815,737356.75,0.9872590057458166,0.5856446355352966
2019-10-24 21:00:00,0.95431,29166.02081675,1755.0,1674.81405,7478.7,333.15887749,2491595.297084463,4211.005101508504,6235286.155129193,737356.875,0.9847608258279089,0.6012962508408892
2019-10-25 00:00:00,0.9600700000000001,16093.14601182,911.0,874.62377,7453.1,290.69972965,2166614.155054415,4080.166617919935,6075730.390420378,737357.0,0.9806380839901637,0.6161724011604686
2019-10-25 03:00:00,0.9513,8680.44856701,1181.0,1123.4853,7465.8,249.61333115,1863563.20769967,3964.2183309426828,5910547.363647017,737357.125,0.9747796491176749,0.6302354304921237
2019-10-25 06:00:00,0.9536600000000001,2481.41434573,2107.0,2009.3616200000001,7480.6,284.46677547,2127982.1605808823,3887.5572834547343,5762211.473330698,737357.25,0.9684085251876171,0.6434971204801823
2019-10-25 09:00:00,0.9541700000000001,32148.95891191,8063.0,7693.472710000001,7489.98979553,1832.66332341,13726629.590982996,4036.8088688094504,6074541.595591572,737357.375,0.958910497794253,0.6558662725317145
2019-10-25 12:00:00,0.9559,42084.67640741,5685.0,5434.2915,7618.2,1134.51810432,8642985.822330624,4091.6121092482954,6175264.898600947,737357.5,0.9465114421676547,0.6672641223213592
2019-10-25 15:00:00,0.96552,122076.01120478,39945.0,38567.6964,7699.93244431,9710.39088709,74769353.83843645,5443.61541476797,8865229.17075136,737357.625,0.9604003161326246,0.6787596593335657
2019-10-25 18:00:00,0.97462,13902.92326699,8652.0,8432.41224,8530.6,1949.25422624,16628308.102362944,5560.82313340452,9169663.638657697,737357.75,0.9664906865087725,0.6900432290267111
2019-10-25 21:00:00,0.9786299999999999,32269.23680169,8322.0,8144.158859999999,8589.01206,1644.87242481,14127829.093854532,5662.130416800422,9364101.499645807,737357.875,0.9692326398609228,0.7009918333731507
2019-10-26 00:00:00,0.985,197898.95394139,70322.0,69267.17,8678.8,16813.57898671,145921689.30985874,8156.445694572954,14719301.021614943,737358.0,0.9915489665790971,0.712386230753776
2019-10-26 03:00:00,0.9924799999999999,36698.34712729,15054.0,14940.793919999998,9689.9,2554.98716353,24757570.115889348,8422.498566158329,15112958.633155115,737358.125,0.9960320393184248,0.723509595795527
2019-10-26 06:00:00,0.99056,30032.30475674,10998.0,10894.17888,9634.5,2304.94910175,22207032.120810375,8519.427205916825,15391157.593455322,737358.25,0.9977508632151436,0.7342641553021786
2019-10-26 09:00:00,0.9943,45301.46466284,16461.0,16367.1723,9405.0,3497.93599954,32898088.0756737,8827.181915488714,16077703.88687565,737358.375,0.9984787977231782,0.7446255138284923
2019-10-26 12:00:00,0.9999,29427.98934388,8710.0,8709.129,9263.7,1925.25182435,17834955.325231098,8822.552389391118,16146615.707987629,737358.5,0.9988191936541804,0.7545938934294997
2019-10-26 15:00:00,1.0,12191.40773917,9642.0,9642.0,9194.0,2000.35998994,18391309.747508362,8854.687589807152,16234642.925223736,737358.625,0.9993231485156969,0.7641911191191545
2019-10-26 18:00:00,1.0,30553.35756471,12509.0,12509.0,9170.33616372,2253.21318068,20662722.315360367,8997.993958834322,16408293.097385958,737358.75,0.9995362943589112,0.7734203416775763
2019-10-26 21:00:00,1.0024,7846.24886724,2884.0,2890.9215999999997,9142.1,646.0396861800002,5906159.41502618,8758.500925154545,15996444.717685575,737358.875,0.9996476011704059,0.7822919989125893
2019-10-27 00:00:00,1.0049,13180.29625014,10912.0,10965.468799999999,9270.9,738.4417328599992,6846019.461171767,8845.048684952406,15637604.511547778,737359.0,0.9995059072141698,0.7908101913950042
2019-10-27 03:00:00,1.005,6306.3736899,1986.0,1995.9299999999998,9220.5,283.5370204099999,2614353.096690404,8576.45579534643,15126888.769788666,737359.125,0.9994257811604141,0.7989911949152163
2019-10-27 06:00:00,1.0022,6082.28348332,2412.0,2417.3064,9223.5,404.53842968,3731260.20615348,8334.920524940688,14680001.375136305,737359.25,0.9993483989909882,0.8068483401730897
2019-10-27 09:00:00,1.005,93047.87722297,11840.0,11899.199999999999,9301.6,2536.2122600699995,23590831.958267108,8474.696190629289,15029445.71172967,737359.375,0.9992803088836224,0.8143946918872282
2019-10-27 12:00:00,0.9983,26907.35408588,8042.0,8028.3286,9322.4,1441.89637262,13441934.744112687,8457.191579232061,14967190.37966626,737359.5,0.9991424784364363,0.8216397031244521
2019-10-27 15:00:00,1.0087,63618.18645255,15821.0,15958.642699999999,9557.93220414,2789.52708121,26662110.72381771,8751.366132987667,15425814.706887886,737359.625,0.9988159936895494,0.8285877929505343
2019-10-27 18:00:00,1.0025,15628.36397003,6876.0,6893.19,9684.8,1411.32401974,13668390.866377952,8678.49648071364,15356896.124907104,737359.75,0.9984216200750781,0.8352479430338497
2019-10-27 21:00:00,1.0018,9543.07005537,6725.0,6737.1050000000005,9628.15472362,1292.6142058599987,12445489.571969261,8602.363481469969,15242723.318909543,737359.875,0.9978007166280637,0.8416225616061719
2019-10-28 00:00:00,1.0006,21485.63503747,17523.0,17533.5138,9571.8,2269.136883989999,21719724.42617547,8952.60467043193,15496723.362331737,737360.0,0.9946896516006951,0.8476251925863493
2019-10-28 03:00:00,0.9972700000000001,10852.86259464,4593.0,4580.46111,9780.6,750.6779318100005,7342080.579860891,8781.148060218913,15176933.449293664,737360.125,0.9902204851749992,0.8532171648447276
