timestamp,open,high,low,close,volume
2019-07-04 06:00:00,1.748,1.748,1.69,1.7,121216.09964785
2019-07-04 09:00:00,1.7,1.7376,1.6973,1.72,63687.51709308547
2019-07-04 12:00:00,1.72,1.7837,1.7181,1.78,148292.55186544
2019-07-04 15:00:00,1.78,1.8032,1.7689,1.8032,123344.67401116439
2019-07-04 18:00:00,1.8031,1.8057,1.7489,1.78,141299.7899946756
2019-07-04 21:00:00,1.78,1.8,1.7799,1.79,30410.56628599
2019-07-05 00:00:00,1.79,1.7975,1.7284,1.769,71251.11251759
2019-07-05 03:00:00,1.769,1.7783,1.7552,1.7592,8491.86215992
2019-07-05 06:00:00,1.7592,1.7597,1.68,1.699,225083.31109171
2019-07-05 09:00:00,1.699,1.7458,1.68,1.7387,144419.27391166
2019-07-05 12:00:00,1.7387,1.7575,1.7385,1.755,12507.78378043
2019-07-05 15:00:00,1.755,1.7644,1.735,1.7355,31061.09538618
2019-07-05 18:00:00,1.7355,1.7644,1.735,1.7568,22310.33280913
2019-07-05 21:00:00,1.7586,1.765,1.7468,1.7642,6406.23293466
2019-07-06 00:00:00,1.7641,1.765,1.7304,1.7439,49760.190239552954
2019-07-06 03:00:00,1.7438,1.7583,1.7414,1.7507,5073.5340074
2019-07-06 06:00:00,1.7507,1.7665,1.7471,1.7616,5798.07690841
2019-07-06 09:00:00,1.7616,1.77,1.71,1.7119,100033.34535746
2019-07-06 12:00:00,1.7166,1.7264,1.7101,1.719,16164.112336690001
2019-07-06 15:00:00,1.719,1.734,1.7122,1.7276,52154.47946313
2019-07-06 18:00:00,1.7276,1.73,1.7103,1.7151,5586.81612407
2019-07-06 21:00:00,1.7138,1.7171,1.71,1.7121,24144.95973168
2019-07-07 00:00:00,1.7121,1.7167,1.71,1.715,6996.87616893
2019-07-07 03:00:00,1.7154,1.7205,1.7064,1.7105,6753.50743262
2019-07-07 06:00:00,1.7115,1.718,1.6878,1.6999,35620.49236056
2019-07-07 09:00:00,1.7,1.7096,1.69,1.7096,22415.639800344707
2019-07-07 12:00:00,1.7096,1.7297,1.7095,1.7259,11641.75129745
2019-07-07 15:00:00,1.7253,1.7283,1.7013,1.705,11872.26112269
2019-07-07 18:00:00,1.705,1.7115,1.699,1.7013,13172.18398328
2019-07-07 21:00:00,1.7013,1.7023,1.695,1.7021,12433.77124992
2019-07-08 00:00:00,1.7011,1.7042,1.66,1.6699,148865.04665147513
2019-07-08 03:00:00,1.6629,1.6652,1.63,1.6339,152852.14319642
2019-07-08 06:00:00,1.6337,1.6695,1.63,1.6695,168619.71746246
2019-07-08 09:00:00,1.6684,1.671,1.6408,1.6709,69270.21967622
2019-07-08 12:00:00,1.6709,1.671,1.6564,1.6694,19380.773956689998
2019-07-08 15:00:00,1.6694,1.67,1.6571,1.6668,8486.355285804342
2019-07-08 18:00:00,1.6664,1.6672,1.6529,1.6642,18996.31079548
2019-07-08 21:00:00,1.6642,1.6668,1.6,1.609,141504.58637439
2019-07-09 00:00:00,1.609,1.6189,1.56,1.5739,320332.24279843096
2019-07-09 03:00:00,1.5753,1.5753,1.51,1.533,394580.9967400197
2019-07-09 06:00:00,1.533,1.562,1.48,1.5296,436392.0489233743
2019-07-09 09:00:00,1.5296,1.57,1.45,1.5416,523523.992696855
2019-07-09 12:00:00,1.5416,1.557,1.5272,1.5499,58076.13779989
2019-07-09 15:00:00,1.5499,1.6164,1.5497,1.6163,176461.24022211
2019-07-09 18:00:00,1.6163,1.6164,1.57,1.5746,81631.25603481173
2019-07-09 21:00:00,1.5746,1.5868,1.57,1.5868,338936.57343648
2019-07-10 00:00:00,1.5868,1.59,1.57,1.5775,33071.925524289996
2019-07-10 03:00:00,1.5781,1.5898,1.57,1.5749,17317.163936003435
2019-07-10 06:00:00,1.5749,1.585,1.5607,1.5834,189793.77155289
2019-07-10 09:00:00,1.5834,1.5838,1.524,1.5351,39276.54841165
2019-07-10 12:00:00,1.5351,1.5404,1.502,1.502,86084.67869341208
2019-07-10 15:00:00,1.502,1.5332,1.49,1.5327,882587.4114873187
2019-07-10 18:00:00,1.5324,1.5394,1.5163,1.5292,37788.77889661538
2019-07-10 21:00:00,1.5292,1.5303,1.5,1.5075,52899.2796888473
2019-07-11 00:00:00,1.5085,1.5099,1.4857,1.499,40182.4815453
2019-07-11 03:00:00,1.4996,1.5009,1.47,1.472,194094.3653835881
2019-07-11 06:00:00,1.4706,1.4894,1.465,1.4824,120619.96312994
2019-07-11 09:00:00,1.4824,1.53,1.46,1.504,375164.6186251
2019-07-11 12:00:00,1.504,1.504,1.4966,1.504,23009.04961443
2019-07-11 15:00:00,1.504,1.5628,1.4997,1.5627,496068.10991178
2019-07-11 18:00:00,1.5627,1.57,1.54,1.5445,40121.61816511
2019-07-11 21:00:00,1.5445,1.5647,1.509,1.5099,88889.89052413001
2019-07-12 00:00:00,1.5099,1.51,1.505,1.5099,10609.73770929
2019-07-12 03:00:00,1.5099,1.5172,1.505,1.5081,30833.40616455
2019-07-12 06:00:00,1.5081,1.5196,1.501,1.5191,80767.42392428
2019-07-12 09:00:00,1.5196,1.5269,1.5094,1.5214,11077.22086099
2019-07-12 12:00:00,1.5214,1.5225,1.48,1.4924,124904.98049458
2019-07-12 15:00:00,1.493,1.4966,1.423,1.467,589960.6406963
2019-07-12 18:00:00,1.4694,1.4948,1.4416,1.4944,30306.75748419
2019-07-12 21:00:00,1.4944,1.4994,1.4844,1.491,5981.83761266
2019-07-13 00:00:00,1.491,1.493,1.4763,1.4866,4576.26594601
2019-07-13 03:00:00,1.4882,1.4994,1.4791,1.4994,9960.5847571
2019-07-13 06:00:00,1.4994,1.5,1.4728,1.4837,23595.28049035
2019-07-13 09:00:00,1.4719,1.4744,1.4508,1.4587,39659.81263061
2019-07-13 12:00:00,1.4587,1.4613,1.4338,1.44,93522.71763619
2019-07-13 15:00:00,1.44,1.44,1.43,1.4386,42388.44394134
2019-07-13 18:00:00,1.44,1.44,1.43,1.4386,11752.7361538
2019-07-13 21:00:00,1.4386,1.44,1.42,1.4277,91796.20893861
2019-07-14 00:00:00,1.4273,1.4301,1.405,1.4144,130778.53841251
2019-07-14 03:00:00,1.4152,1.4293,1.4127,1.4257,28899.835005650002
2019-07-14 06:00:00,1.4257,1.44,1.405,1.4121,47648.25218883
2019-07-14 09:00:00,1.4122,1.44,1.4,1.4049,148387.09100873
2019-07-14 12:00:00,1.4049,1.42,1.402,1.4099,69152.70994503
2019-07-14 15:00:00,1.4093,1.44,1.39,1.41,454277.81298687
2019-07-14 18:00:00,1.4099,1.4156,1.3899,1.4156,67382.95398292001
2019-07-14 21:00:00,1.4157,1.4208,1.41,1.4114,42624.33600476
2019-07-15 00:00:00,1.4114,1.4208,1.385,1.3932,171205.84210479
2019-07-15 03:00:00,1.3896,1.4097,1.375,1.4051,176259.38895159
2019-07-15 06:00:00,1.4051,1.41,1.3888,1.39,93190.33840109
2019-07-15 09:00:00,1.39,1.39,1.3651,1.3898,207456.23061726
2019-07-15 12:00:00,1.3898,1.464,1.3799,1.4141,352234.32941053
2019-07-15 15:00:00,1.4141,1.4691,1.39,1.4402,203267.78165997998
2019-07-15 18:00:00,1.4402,1.4661,1.4339,1.438,63302.57385808
2019-07-15 21:00:00,1.438,1.4593,1.4295,1.4522,134625.49246999001
2019-07-16 00:00:00,1.4522,1.4597,1.4324,1.4503,51471.25935561
2019-07-16 03:00:00,1.4503,1.46,1.4001,1.4118,26458.11595957
2019-07-16 06:00:00,1.4117,1.4177,1.39,1.4046,140243.94268264002
2019-07-16 09:00:00,1.405,1.4104,1.3894,1.3949,111417.41248609
2019-07-16 12:00:00,1.3949,1.4112,1.3929,1.4061,12829.03257249
2019-07-16 15:00:00,1.4076,1.4091,1.35,1.3699,689181.43292052
2019-07-16 18:00:00,1.3699,1.37,1.3396,1.3577,287676.18299202
2019-07-16 21:00:00,1.3596,1.369,1.3298,1.3487,147943.23357122
2019-07-17 00:00:00,1.3487,1.3632,1.3314,1.3632,59778.53783004
2019-07-17 03:00:00,1.3612,1.369,1.3555,1.3656,38164.68481585
2019-07-17 06:00:00,1.3656,1.377,1.337,1.377,203212.50963499
2019-07-17 09:00:00,1.377,1.38,1.2586,1.3449,733285.07662517
2019-07-17 12:00:00,1.3449,1.38,1.3311,1.3756,130985.49517126
2019-07-17 15:00:00,1.3756,1.38,1.35,1.3795,191502.19197442
2019-07-17 18:00:00,1.3795,1.3796,1.3548,1.3664,22360.54322323
2019-07-17 21:00:00,1.3664,1.367,1.32,1.345,215210.14140504
2019-07-18 00:00:00,1.345,1.345,1.34,1.343,42533.53087018
2019-07-18 03:00:00,1.343,1.343,1.295,1.3174,215261.87040302999
2019-07-18 06:00:00,1.3172,1.339,1.306,1.3359,42190.88916337
2019-07-18 09:00:00,1.3358,1.34,1.3099,1.3099,138698.17214008
2019-07-18 12:00:00,1.3099,1.31,1.23,1.2849,730019.81260954
2019-07-18 15:00:00,1.2849,1.31,1.2359,1.2649,393433.36162002
2019-07-18 18:00:00,1.265,1.2877,1.2592,1.2877,51121.48309732
2019-07-18 21:00:00,1.2897,1.3324,1.281,1.33,107901.0089118
2019-07-19 00:00:00,1.33,1.33,1.32,1.33,40173.67946773
2019-07-19 03:00:00,1.33,1.33,1.2981,1.3092,154500.42674504
2019-07-19 06:00:00,1.3001,1.3151,1.29,1.3096,90038.91348818
2019-07-19 09:00:00,1.3091,1.3097,1.275,1.2849,111997.71958037
2019-07-19 12:00:00,1.2849,1.2968,1.2397,1.2398,3619102.50917029
2019-07-19 15:00:00,1.2398,1.27,1.2051,1.258,2004980.92075629
2019-07-19 18:00:00,1.2571,1.2596,1.2528,1.2596,2832.07013949
2019-07-19 21:00:00,1.2596,1.27,1.237,1.25,71996.28838414
2019-07-20 00:00:00,1.25,1.25,1.2424,1.2449,12261.4049469
2019-07-20 03:00:00,1.2449,1.245,1.2449,1.2449,16762.88343049
2019-07-20 06:00:00,1.2449,1.25,1.2249,1.2249,314765.02918194
2019-07-20 09:00:00,1.2297,1.24,1.2099,1.2399,179460.23179794
2019-07-20 12:00:00,1.2399,1.24,1.2325,1.2398,19004.90584717
2019-07-20 15:00:00,1.2398,1.3036,1.2397,1.3036,168090.22402507
2019-07-20 18:00:00,1.3064,1.3797,1.3,1.3796,149788.94099167
2019-07-20 21:00:00,1.3797,1.386,1.25,1.2604,153949.47135478
2019-07-21 00:00:00,1.2534,1.2668,1.2287,1.2635,46841.1955516
2019-07-21 03:00:00,1.2634,1.3285,1.256,1.3285,19621.60457399
2019-07-21 06:00:00,1.3284,1.3452,1.3202,1.3283,24700.3831977
2019-07-21 09:00:00,1.3309,1.3369,1.3002,1.3055,46477.74080969
2019-07-21 12:00:00,1.3084,1.3095,1.2903,1.2903,12471.5666528
2019-07-21 15:00:00,1.2881,1.2944,1.24,1.2566,138263.05553196
2019-07-21 18:00:00,1.2587,1.27,1.251,1.2695,20291.2803677
2019-07-21 21:00:00,1.2692,1.2749,1.2638,1.2742,12536.31818249
2019-07-22 00:00:00,1.2741,1.3372,1.2707,1.3371,47352.85174678
2019-07-22 03:00:00,1.3371,1.3465,1.3233,1.3329,28868.13774569
2019-07-22 06:00:00,1.3329,1.339,1.3248,1.339,31165.54335237
2019-07-22 09:00:00,1.339,1.342,1.3065,1.3345,114336.32910528
2019-07-22 12:00:00,1.3345,1.3346,1.2796,1.2999,160501.2040222
2019-07-22 15:00:00,1.2999,1.31,1.2739,1.2879,187586.50217305002
2019-07-22 18:00:00,1.2899,1.29,1.2774,1.2809,14168.54366611
2019-07-22 21:00:00,1.2808,1.3,1.2703,1.2999,53272.87667281
2019-07-23 00:00:00,1.2999,1.3,1.2774,1.28,82041.55018187
2019-07-23 03:00:00,1.28,1.28,1.2731,1.28,52677.7471706
2019-07-23 06:00:00,1.28,1.28,1.2699,1.27,17802.82198019
2019-07-23 09:00:00,1.27,1.2781,1.2598,1.2716,103635.32915749
2019-07-23 12:00:00,1.2716,1.28,1.2697,1.28,8374.02699605
2019-07-23 15:00:00,1.28,1.28,1.2766,1.28,31145.05952898
2019-07-23 18:00:00,1.28,1.3199,1.2781,1.3199,92525.88919290001
2019-07-23 21:00:00,1.3198,1.3396,1.2987,1.305,110138.21188001
2019-07-24 00:00:00,1.305,1.305,1.2851,1.3,41545.56421248
2019-07-24 03:00:00,1.3,1.305,1.2932,1.305,15785.634008750001
2019-07-24 06:00:00,1.305,1.305,1.28,1.2896,216640.33690072
2019-07-24 09:00:00,1.2888,1.2896,1.28,1.285,63962.94516502
2019-07-24 12:00:00,1.285,1.327,1.2724,1.327,154504.30712366
2019-07-24 15:00:00,1.327,1.328,1.3184,1.328,54323.44873982
2019-07-24 18:00:00,1.328,1.328,1.3034,1.3271,12507.25221555
2019-07-24 21:00:00,1.3271,1.328,1.3155,1.3215,6980.3196948
2019-07-25 00:00:00,1.3142,1.3264,1.3084,1.325,105128.97405573
2019-07-25 03:00:00,1.325,1.327,1.3155,1.3265,27062.18293813
2019-07-25 06:00:00,1.3265,1.3265,1.29,1.2998,138829.14595127
2019-07-25 09:00:00,1.2998,1.2999,1.281,1.2988,147748.51305348
2019-07-25 12:00:00,1.2986,1.3,1.2889,1.2968,23840.34101214
2019-07-25 15:00:00,1.2994,1.2994,1.28,1.2899,108102.72393434
2019-07-25 18:00:00,1.2899,1.3,1.28,1.29,169670.67185391
2019-07-25 21:00:00,1.29,1.295,1.2874,1.2949,4661.95483387
2019-07-26 00:00:00,1.2948,1.3,1.2887,1.3,47651.47162708
2019-07-26 03:00:00,1.3,1.32,1.2999,1.315,110132.76217132
2019-07-26 06:00:00,1.315,1.315,1.27,1.28,212658.28044005999
2019-07-26 09:00:00,1.28,1.28,1.2718,1.28,78530.11239235
2019-07-26 12:00:00,1.28,1.282,1.2777,1.282,36276.72506751
2019-07-26 15:00:00,1.282,1.282,1.2815,1.282,12121.21841055
2019-07-26 18:00:00,1.282,1.282,1.2817,1.282,15771.26641064
2019-07-26 21:00:00,1.282,1.282,1.2593,1.2785,518484.18117993
2019-07-27 00:00:00,1.2781,1.2834,1.25,1.2833,474333.01977010997
2019-07-27 03:00:00,1.2834,1.2834,1.2832,1.2834,3373.16394768
2019-07-27 06:00:00,1.2834,1.29,1.26,1.2795,244542.70649558
2019-07-27 09:00:00,1.279,1.29,1.2766,1.2832,37988.6821774
2019-07-27 12:00:00,1.2832,1.2891,1.2707,1.289,10024.658249780001
2019-07-27 15:00:00,1.289,1.2907,1.2799,1.2906,19572.27979912
2019-07-27 18:00:00,1.2906,1.2907,1.285,1.288,3673.99131466
2019-07-27 21:00:00,1.2895,1.2907,1.2835,1.2903,8361.11554047
2019-07-28 00:00:00,1.2896,1.2907,1.2885,1.2907,7828.40409463
2019-07-28 03:00:00,1.2906,1.2907,1.2906,1.2906,1701.42514251
2019-07-28 06:00:00,1.2907,1.2907,1.2797,1.2818,11059.33887774
2019-07-28 09:00:00,1.2823,1.2893,1.2778,1.2864,2135.9517390700003
2019-07-28 12:00:00,1.2864,1.2882,1.2595,1.2635,36196.77991241
2019-07-28 15:00:00,1.2635,1.2716,1.2634,1.2713,9526.681309739999
2019-07-28 18:00:00,1.2712,1.2716,1.2655,1.2698,2946.02559038
2019-07-28 21:00:00,1.2697,1.286,1.2391,1.2854,183998.22338783
2019-07-29 00:00:00,1.2854,1.311,1.2806,1.309,31805.73444692
2019-07-29 03:00:00,1.3089,1.3108,1.3026,1.3056,17965.58544187
2019-07-29 06:00:00,1.3051,1.3179,1.2999,1.3,103334.18253697999
2019-07-29 09:00:00,1.3,1.3,1.2839,1.2935,57917.26734942
2019-07-29 12:00:00,1.2935,1.3,1.27,1.2994,158468.28313386
2019-07-29 15:00:00,1.2994,1.305,1.28,1.304,76827.42676655
2019-07-29 18:00:00,1.3046,1.3425,1.2972,1.3418,72904.0772606
2019-07-29 21:00:00,1.3405,1.3497,1.339,1.3496,10411.40301296
2019-07-30 00:00:00,1.3496,1.3533,1.345,1.3531,34940.36669915
2019-07-30 03:00:00,1.3531,1.3532,1.349,1.3519,9056.72149403
2019-07-30 06:00:00,1.3519,1.3531,1.349,1.3531,7536.5257677
2019-07-30 09:00:00,1.3531,1.3566,1.325,1.3559,509044.70351517
2019-07-30 12:00:00,1.3555,1.3592,1.2899,1.3294,514199.17994788
2019-07-30 15:00:00,1.3294,1.33,1.311,1.3199,41553.23344657
2019-07-30 18:00:00,1.32,1.33,1.3188,1.33,15235.665130630001
2019-07-30 21:00:00,1.3307,1.3347,1.33,1.3346,3862.9064883300002
2019-07-31 00:00:00,1.3347,1.3393,1.33,1.3325,22725.1438476
2019-07-31 03:00:00,1.3326,1.3367,1.3235,1.3322,8155.12786264
2019-07-31 06:00:00,1.3321,1.3381,1.3101,1.3102,67648.08767011
2019-07-31 09:00:00,1.317,1.3181,1.2997,1.3,439522.21699526
2019-07-31 12:00:00,1.3,1.3214,1.2998,1.314,41400.755746
2019-07-31 15:00:00,1.314,1.32,1.3091,1.3196,7620.12194172
2019-07-31 18:00:00,1.3196,1.3199,1.29,1.3025,89989.28357902
2019-07-31 21:00:00,1.3025,1.3104,1.2989,1.3104,25480.12121839
2019-08-01 00:00:00,1.3104,1.3104,1.2968,1.3,15019.45047087
2019-08-01 03:00:00,1.3,1.3004,1.2968,1.2971,5926.0500738
2019-08-01 06:00:00,1.2971,1.3171,1.28,1.286,887887.15620629
2019-08-01 09:00:00,1.286,1.286,1.2767,1.2767,212226.22275683
2019-08-01 12:00:00,1.285,1.288,1.2811,1.288,147908.32140283
2019-08-01 15:00:00,1.288,1.2899,1.2815,1.2899,10008.76876472
2019-08-01 18:00:00,1.2898,1.3127,1.2891,1.3125,85279.21201576
2019-08-01 21:00:00,1.3125,1.3153,1.309,1.309,35083.48487076
2019-08-02 00:00:00,1.3097,1.3169,1.305,1.3051,36519.638044909996
2019-08-02 03:00:00,1.3167,1.3168,1.295,1.295,45266.05837044
2019-08-02 06:00:00,1.295,1.2993,1.27,1.2796,588860.83218999
2019-08-02 09:00:00,1.2796,1.2796,1.2723,1.2762,131380.70949096
2019-08-02 12:00:00,1.2783,1.2821,1.2783,1.2816,9186.88259131
2019-08-02 15:00:00,1.2818,1.286,1.2802,1.286,25803.18958
2019-08-02 18:00:00,1.2859,1.286,1.2802,1.2824,5236.17846883
2019-08-02 21:00:00,1.2843,1.2884,1.2804,1.2883,16722.02503905
2019-08-03 00:00:00,1.2883,1.3,1.2826,1.2944,48748.31242499
2019-08-03 03:00:00,1.294,1.3053,1.2839,1.2986,207466.07957322
2019-08-03 06:00:00,1.2985,1.2996,1.286,1.2994,48980.911235139996
2019-08-03 09:00:00,1.299,1.3206,1.29,1.3203,319200.2945507
2019-08-03 12:00:00,1.3203,1.3204,1.311,1.3191,18681.24810369
2019-08-03 15:00:00,1.3191,1.3209,1.3134,1.3197,14302.11007403
2019-08-03 18:00:00,1.3204,1.3207,1.3132,1.3205,2926.53590087
2019-08-03 21:00:00,1.3205,1.325,1.3142,1.3249,27190.32621582
2019-08-04 00:00:00,1.3249,1.3251,1.31,1.313,36594.94229716
2019-08-04 03:00:00,1.313,1.315,1.305,1.314,106550.50470594999
2019-08-04 06:00:00,1.3149,1.3149,1.305,1.31,100693.80433386
2019-08-04 09:00:00,1.31,1.31,1.275,1.2949,685299.06374024
2019-08-04 12:00:00,1.2949,1.3048,1.277,1.3048,71919.74732178
2019-08-04 15:00:00,1.3048,1.315,1.27,1.315,259359.21024895
2019-08-04 18:00:00,1.3149,1.315,1.3038,1.3149,26475.97471742
2019-08-04 21:00:00,1.3149,1.315,1.3108,1.3149,4694.16855383
2019-08-05 00:00:00,1.3143,1.316,1.3005,1.3005,41715.45661182
2019-08-05 03:00:00,1.3008,1.316,1.2873,1.311,72016.35032491
2019-08-05 06:00:00,1.311,1.3241,1.3,1.31,325821.40561749
2019-08-05 09:00:00,1.31,1.31,1.295,1.31,32503.27634289
2019-08-05 12:00:00,1.31,1.315,1.2856,1.3138,661851.97820268
2019-08-05 15:00:00,1.3138,1.323,1.3079,1.317,314024.74368433
2019-08-05 18:00:00,1.3156,1.3196,1.31,1.3127,4606.24888944
2019-08-05 21:00:00,1.3127,1.323,1.31,1.323,6246.10348521
2019-08-06 00:00:00,1.323,1.323,1.3099,1.323,55866.09936402
2019-08-06 03:00:00,1.323,1.3458,1.31,1.315,112269.75591034
2019-08-06 06:00:00,1.315,1.315,1.27,1.275,377964.66139067
2019-08-06 09:00:00,1.275,1.275,1.261,1.2686,102419.35628071
2019-08-06 12:00:00,1.2686,1.285,1.2675,1.2693,67428.00608237
2019-08-06 15:00:00,1.2698,1.2699,1.2361,1.2589,241176.94228166
2019-08-06 18:00:00,1.2587,1.2606,1.24,1.2493,59220.44998864
2019-08-06 21:00:00,1.2493,1.2555,1.24,1.248,37433.06820845
2019-08-07 00:00:00,1.248,1.2683,1.2473,1.25,32569.38344118
2019-08-07 03:00:00,1.25,1.2581,1.245,1.257,31792.839184649998
2019-08-07 06:00:00,1.257,1.2683,1.25,1.26,153274.17654129
2019-08-07 09:00:00,1.26,1.26,1.2588,1.26,3541.7642813
2019-08-07 12:00:00,1.26,1.265,1.2547,1.265,34028.72419514
2019-08-07 15:00:00,1.2632,1.2659,1.2583,1.2651,15581.76375184
2019-08-07 18:00:00,1.2651,1.2675,1.2502,1.2674,23643.91677837
2019-08-07 21:00:00,1.2674,1.2676,1.2575,1.2675,23224.72456758
2019-08-08 00:00:00,1.2675,1.2717,1.25,1.26,99778.79649036
2019-08-08 03:00:00,1.26,1.26,1.2571,1.26,19365.72214253
2019-08-08 06:00:00,1.26,1.26,1.2491,1.25,85797.50881076
2019-08-08 09:00:00,1.25,1.255,1.245,1.2541,35684.54608578
2019-08-08 12:00:00,1.2543,1.2546,1.245,1.2519,22324.36671639
2019-08-08 15:00:00,1.2519,1.2545,1.2418,1.2499,26282.16913641
2019-08-08 18:00:00,1.2497,1.2545,1.2445,1.2542,5720.97458271
2019-08-08 21:00:00,1.2538,1.2547,1.2446,1.2546,26862.77409003
2019-08-09 00:00:00,1.2546,1.255,1.2432,1.2475,33313.70083406
2019-08-09 03:00:00,1.2475,1.25,1.2474,1.25,15278.99980949
2019-08-09 06:00:00,1.25,1.25,1.24,1.247,116104.30821742
2019-08-09 09:00:00,1.247,1.247,1.215,1.225,631328.09671728
2019-08-09 12:00:00,1.225,1.23,1.216,1.2297,85816.76932751
2019-08-09 15:00:00,1.2297,1.2324,1.22,1.232,67266.86684624
2019-08-09 18:00:00,1.2237,1.2325,1.221,1.2324,4463.10963201
2019-08-09 21:00:00,1.2324,1.2338,1.21,1.2297,54431.68843474
2019-08-10 00:00:00,1.2292,1.2358,1.211,1.225,66757.72730682
2019-08-10 03:00:00,1.225,1.225,1.215,1.225,194405.10733568
2019-08-10 06:00:00,1.225,1.225,1.2203,1.2249,4203.32027743
2019-08-10 09:00:00,1.2249,1.2249,1.215,1.2244,32661.56283893
2019-08-10 12:00:00,1.2244,1.2355,1.2168,1.2344,60793.77995757
2019-08-10 15:00:00,1.2344,1.2344,1.225,1.232,6932.6356165199995
2019-08-10 18:00:00,1.232,1.232,1.2311,1.2316,27647.48832574
2019-08-10 21:00:00,1.2316,1.2319,1.2251,1.2298,8239.91553839
2019-08-11 00:00:00,1.2297,1.2851,1.2251,1.2794,545666.23122314
2019-08-11 03:00:00,1.2794,1.2794,1.2636,1.2726,32457.15058262
2019-08-11 06:00:00,1.2725,1.3027,1.2615,1.2954,74117.14880808
2019-08-11 09:00:00,1.2954,1.2988,1.2867,1.295,12840.38305136
2019-08-11 12:00:00,1.295,1.315,1.2624,1.3013,154628.52076618
2019-08-11 15:00:00,1.3012,1.3027,1.2934,1.302,4123.30532387
2019-08-11 18:00:00,1.302,1.3325,1.2934,1.3,147880.9450797
2019-08-11 21:00:00,1.3,1.355,1.3,1.3127,268765.10262217
2019-08-12 00:00:00,1.3123,1.3125,1.293,1.3032,22647.20043423
2019-08-12 03:00:00,1.3032,1.3049,1.2947,1.302,1950.78968124
2019-08-12 06:00:00,1.302,1.302,1.288,1.2917,7626.84799825
2019-08-12 09:00:00,1.2917,1.2926,1.2518,1.2676,63135.16626276
2019-08-12 12:00:00,1.2675,1.2711,1.242,1.269,59826.81489707
2019-08-12 15:00:00,1.2691,1.2699,1.2588,1.26,11154.391516759999
2019-08-12 18:00:00,1.26,1.266,1.2588,1.264,8700.81079684
2019-08-12 21:00:00,1.2652,1.266,1.2641,1.2652,1873.79639901
2019-08-13 00:00:00,1.2658,1.266,1.264,1.2657,2420.81318813
2019-08-13 03:00:00,1.2657,1.266,1.2618,1.2656,4570.60382699
2019-08-13 06:00:00,1.2656,1.266,1.2546,1.2642,12186.614657420001
2019-08-13 09:00:00,1.2641,1.266,1.2537,1.2656,15068.93757851
2019-08-13 12:00:00,1.2656,1.2661,1.258,1.2656,12071.7334301
2019-08-13 15:00:00,1.2656,1.266,1.2319,1.232,60404.08781674
2019-08-13 18:00:00,1.2389,1.2389,1.2305,1.2328,6962.92129835
2019-08-13 21:00:00,1.2343,1.2358,1.2305,1.2325,10459.12993756
2019-08-14 00:00:00,1.2333,1.238,1.2305,1.2366,31368.0185005
2019-08-14 03:00:00,1.2366,1.2373,1.225,1.2334,25989.27674384
2019-08-14 06:00:00,1.2333,1.32,1.2271,1.3081,294588.66968605
2019-08-14 09:00:00,1.3081,1.3189,1.2736,1.2798,58326.76334023
2019-08-14 12:00:00,1.2798,1.283,1.265,1.278,15385.54260624
2019-08-14 15:00:00,1.2773,1.2814,1.2435,1.2701,124646.62104944
2019-08-14 18:00:00,1.2715,1.2734,1.256,1.2593,11792.52221042
2019-08-14 21:00:00,1.2593,1.2599,1.2422,1.2567,15442.38205072
2019-08-15 00:00:00,1.2567,1.2598,1.2338,1.2364,26677.22759746
2019-08-15 03:00:00,1.2364,1.2405,1.227,1.2378,19210.327730689998
2019-08-15 06:00:00,1.2379,1.2545,1.225,1.2301,59498.85496762
2019-08-15 09:00:00,1.2395,1.2491,1.2248,1.2266,43125.43883549
2019-08-15 12:00:00,1.2266,1.2459,1.22,1.2459,41980.20641326
2019-08-15 15:00:00,1.246,1.2467,1.225,1.2323,33397.26558866
2019-08-15 18:00:00,1.2302,1.2323,1.21,1.2236,77104.28081132
2019-08-15 21:00:00,1.2236,1.2274,1.2136,1.2273,19138.03013348
2019-08-16 00:00:00,1.2273,1.2284,1.2196,1.2229,14768.97656714
2019-08-16 03:00:00,1.2223,1.2274,1.2133,1.2169,56513.65787864
2019-08-16 06:00:00,1.2169,1.2198,1.2,1.2084,154138.61599266
2019-08-16 09:00:00,1.2084,1.2111,1.203,1.2072,35432.20959906
2019-08-16 12:00:00,1.2072,1.211,1.2039,1.2078,9200.02731886
2019-08-16 15:00:00,1.2074,1.2185,1.2039,1.218,18786.875507740002
2019-08-16 18:00:00,1.2163,1.2163,1.2076,1.2146,3519.44963603
2019-08-16 21:00:00,1.2146,1.2162,1.1658,1.174,154721.81598364
2019-08-17 00:00:00,1.1744,1.192,1.1605,1.1911,42321.1882142
2019-08-17 03:00:00,1.1911,1.3143,1.1827,1.2039,515401.74107660004
2019-08-17 06:00:00,1.2039,1.2135,1.1988,1.2027,21619.8948521
2019-08-17 09:00:00,1.2027,1.2572,1.1985,1.2474,191387.94341446
2019-08-17 12:00:00,1.2489,1.2867,1.23,1.2493,309860.60403886
2019-08-17 15:00:00,1.2336,1.2493,1.211,1.2133,42875.03511951
2019-08-17 18:00:00,1.2133,1.2194,1.206,1.2165,12216.92791778
2019-08-17 21:00:00,1.2165,1.2194,1.205,1.217,4920.3193710900005
2019-08-18 00:00:00,1.2052,1.265,1.2049,1.2594,172455.29022898
2019-08-18 03:00:00,1.2594,1.2914,1.25,1.2912,175039.870432
