timestamp,close,high,low,open,volume
2018-01-19 12:00:00,11420.0,11900.0,11348.0,11569.0,6147.84619073
2018-01-19 15:00:00,11214.0,11650.0,11127.0,11419.0,5698.22562402
2018-01-19 18:00:00,11345.0,11434.0,11011.81445337,11216.0,6211.53653433
2018-01-19 21:00:00,11476.0,11498.35493349,11134.0,11345.0,3252.64557177
2018-01-20 00:00:00,11658.0,11690.0,11407.0,11477.0,3701.89871099
2018-01-20 03:00:00,12650.0,12654.0,11534.0,11658.0,11174.4008036
2018-01-20 06:00:00,12747.0,12749.0,12310.0,12650.0,7246.81689848
2018-01-20 09:00:00,12300.0,12747.0,12271.0,12743.0,4962.83494553
2018-01-20 12:00:00,12548.0,12699.0,12251.0,12295.0,4246.56121867
2018-01-20 15:00:00,12788.0,12945.0,12467.0,12549.0,6834.15052076
2018-01-20 18:00:00,12766.0,13017.0,12583.0,12788.0,5324.21737532
2018-01-20 21:00:00,12731.0,12950.0,12670.0,12766.0,2811.7519392
2018-01-21 00:00:00,12520.0,12732.0,12307.0,12731.0,5166.84612429
2018-01-21 03:00:00,12108.0,12651.0,12051.0,12524.0,7927.21210237
2018-01-21 06:00:00,11847.0,12191.0,11663.0,12107.0,8333.1315045
2018-01-21 09:00:00,12119.0,12119.0,11621.0,11852.0,4889.6206046
2018-01-21 12:00:00,11712.0,12223.0,11673.0,12119.0,5002.03775106
2018-01-21 15:00:00,11386.07443212,11857.0,11155.0,11711.0,11191.8832241
2018-01-21 18:00:00,11067.0,11593.0,11015.0,11389.0,5933.84569867
2018-01-21 21:00:00,11514.0,11514.0,11067.0,11067.0,5179.80980473
2018-01-22 00:00:00,11557.0,11717.0,11222.0,11513.0,5248.34748492
2018-01-22 03:00:00,11458.0,11800.0,11355.0,11556.0,4360.46910245
2018-01-22 06:00:00,11718.0,11900.0,11420.0,11458.0,5887.02726117
2018-01-22 09:00:00,11273.0,11878.0,11272.0,11716.0,3959.63929374
2018-01-22 12:00:00,10622.0,11352.0,10371.0,11272.0,14765.39113465
2018-01-22 15:00:00,10554.0,10725.0,10176.0,10621.0,10990.28468813
2018-01-22 18:00:00,10377.0,10650.0,10268.0,10554.0,6710.33204919
2018-01-22 21:00:00,10779.0,10900.0,10009.0,10378.0,14432.22673693
2018-01-23 00:00:00,10768.0,10961.0,10611.0,10779.0,6151.0966097
2018-01-23 03:00:00,10367.0,10987.0,10260.0,10768.0,6284.03914573
2018-01-23 06:00:00,10676.0,10729.0,10131.0,10376.0,7405.08683728
2018-01-23 09:00:00,10150.0,10687.0,9900.0,10675.0,9764.37195384
2018-01-23 12:00:00,10432.0,10500.0,10013.0,10151.0,8317.38425015
2018-01-23 15:00:00,11172.0,11427.0,10394.0,10432.0,12233.52597354
2018-01-23 18:00:00,11142.0,11421.0,10885.0,11172.0,6452.83418196
2018-01-23 21:00:00,10811.0,11170.0,10746.0,11142.0,7243.58882901
2018-01-24 00:00:00,10739.0,10906.0,10518.33321843,10812.0,7222.06329157
2018-01-24 03:00:00,10626.0,10861.0,10430.0,10739.0,4074.20351374
2018-01-24 06:00:00,10835.0,11090.0,10598.0,10626.0,4235.92742772
2018-01-24 09:00:00,11045.0,11194.0,10761.0,10835.0,5261.14111264
2018-01-24 12:00:00,11286.0,11557.88958366,10970.0,11045.0,9445.13260071
2018-01-24 15:00:00,11102.0,11332.0,10858.0,11290.0,6627.54345309
2018-01-24 18:00:00,11159.0,11261.0,10990.0,11102.0,3517.9099694
2018-01-24 21:00:00,11391.0,11427.87732756,11064.0,11159.0,3473.70651701
2018-01-25 00:00:00,11534.0,11647.0,11256.0,11390.0,6669.49339045
2018-01-25 03:00:00,11557.0,11734.0,11369.0,11528.0,3979.4841365
2018-01-25 06:00:00,11268.0,11630.51217071,11251.0,11556.0,3403.98248474
2018-01-25 09:00:00,11171.0,11448.0,11130.0,11271.0,3461.18569639
2018-01-25 12:00:00,11185.0,11284.0,11034.0,11171.0,3605.58250435
2018-01-25 15:00:00,11023.0,11191.55779747,10845.0,11186.0,6678.73701267
2018-01-25 18:00:00,11265.0,11385.0,11026.0,11029.0,4336.55138806
2018-01-25 21:00:00,11147.0,11334.0,11068.0,11263.0,2276.81493835
2018-01-26 00:00:00,11611.0,11700.0,11126.0,11147.0,4604.33445901
2018-01-26 03:00:00,11361.0,11611.0,11353.0,11610.0,2892.82844934
2018-01-26 06:00:00,10713.0,11444.0,10430.0,11362.0,12932.8615213
2018-01-26 09:00:00,10490.0,10742.0,10276.0,10731.0,12057.39472537
2018-01-26 12:00:00,10772.0,10796.0,10365.0,10485.0,8656.33371253
2018-01-26 15:00:00,11138.0,11229.0,10733.0,10772.0,9077.54393773
2018-01-26 18:00:00,10959.0,11156.0,10847.0,11137.0,3259.23889216
2018-01-26 21:00:00,11070.0,11164.0,10751.0,10955.0,3266.46991607
2018-01-27 00:00:00,11108.0,11250.0,10863.0,11069.0,3299.33976965
2018-01-27 03:00:00,11227.0,11300.0,10951.0,11108.0,4418.38861906
2018-01-27 06:00:00,11166.0,11444.0,11098.0,11226.0,4996.87425784
2018-01-27 09:00:00,10939.0,11369.0,10800.0,11171.0,4452.96245321
2018-01-27 12:00:00,11026.0,11080.0,10889.0,10941.0,2635.8913006
2018-01-27 15:00:00,11457.0,11588.0,11015.0,11024.0,8688.11347174
2018-01-27 18:00:00,11537.0,11689.0,11414.0,11456.0,2982.94106064
2018-01-27 21:00:00,11458.0,11622.0,11354.0,11537.0,2925.78952865
2018-01-28 00:00:00,11479.0,11632.0,11390.0,11458.0,2699.43655593
2018-01-28 03:00:00,11893.0,12081.0,11477.0,11479.0,6539.44849915
2018-01-28 06:00:00,11956.0,12190.0,11860.0,11895.0,3473.20440521
2018-01-28 09:00:00,11974.0,11981.0,11803.0,11956.0,4046.16090541
2018-01-28 12:00:00,11762.0,12050.0,11664.0,11977.0,5174.4200061
2018-01-28 15:00:00,11794.0,11899.25718206,11710.0,11761.0,3705.52104215
2018-01-28 18:00:00,11895.0,11930.0,11717.0,11791.0,2098.59188369
2018-01-28 21:00:00,11828.0,11940.0,11795.0,11892.0,1885.84120364
2018-01-29 00:00:00,11560.0,11975.0,11413.0,11835.0,6096.74564713
2018-01-29 03:00:00,11582.0,11670.0,11411.0,11560.0,1946.46472818
2018-01-29 06:00:00,11385.0,11621.12308559,11214.0,11577.0,4143.38296782
2018-01-29 09:00:00,11236.0,11472.0,11073.33958175,11385.0,2937.67303354
2018-01-29 12:00:00,11331.0,11427.0,11187.0,11235.0,1934.41541027
2018-01-29 15:00:00,11380.0,11450.0,11240.0,11331.0,2141.33861092
2018-01-29 18:00:00,11238.0,11421.72019941,11201.0,11383.0,2995.45658551
2018-01-29 21:00:00,11217.81768538,11346.0,11070.0,11238.0,3452.82136927
2018-01-30 00:00:00,10976.0,11250.0,10850.0,11217.81768538,5571.6292324
2018-01-30 03:00:00,10988.0,11083.0,10775.0,10976.0,3750.7756592
2018-01-30 06:00:00,11111.0,11150.0,10901.0,10993.0,2967.55550298
2018-01-30 09:00:00,11005.0,11142.0857306,10852.0,11113.0,3715.10999388
2018-01-30 12:00:00,10553.0,11050.0,10470.0,11005.0,9960.64266939
2018-01-30 15:00:00,10210.0,10594.0,10210.0,10553.0,9377.25535282
2018-01-30 18:00:00,10134.0,10435.0,9860.4,10211.0,19348.72928628
2018-01-30 21:00:00,10171.0,10544.0,10000.0,10135.0,6594.26218429
2018-01-31 00:00:00,10157.0,10249.0,9760.0,10171.0,13447.69037811
2018-01-31 03:00:00,10000.0,10200.0,9776.4,10160.0,5620.93506133
2018-01-31 06:00:00,10207.0,10350.0,9988.1,10000.0,4308.63509364
2018-01-31 09:00:00,10285.0,10379.0,10012.0,10207.0,3993.60576713
2018-01-31 12:00:00,9998.5,10414.0,9907.0,10287.0,5360.88202823
2018-01-31 15:00:00,10016.0,10160.0,9842.0,9989.0,5706.16757451
2018-01-31 18:00:00,10148.0,10185.02189513,9970.0,10015.0,2264.24316916
2018-01-31 21:00:00,10267.0,10316.0,10062.0,10148.0,2530.151453
2018-02-01 00:00:00,10159.0,10336.0,10150.0,10268.0,2918.57498332
2018-02-01 03:00:00,10236.0,10300.0,9970.0,10158.0,5762.80479774
2018-02-01 06:00:00,9967.5,10260.0,9800.0,10225.0,6916.10673712
2018-02-01 09:00:00,9570.4,9993.0,9512.0,9967.5,11374.67281516
2018-02-01 12:00:00,9407.4,9717.0,9250.0,9571.0,16637.96838104
2018-02-01 15:00:00,9092.0,9430.0,9031.0,9420.3,12245.56287099
2018-02-01 18:00:00,9364.1,9429.0,8941.0,9092.0,16141.55894764
2018-02-01 21:00:00,9181.0,9498.0,9125.0,9365.0,6781.07056113
2018-02-02 00:00:00,9050.0,9213.0,8775.0,9181.0,14222.8687399
2018-02-02 03:00:00,8782.3,9100.0,8751.0,9049.9,8032.6149494
2018-02-02 06:00:00,8515.0,8890.0,8431.0,8784.0,19449.02509585
2018-02-02 09:00:00,8279.2,8582.08256038,8210.1,8515.0,19463.69356833
2018-02-02 12:00:00,8720.0,8950.0,7960.0,8279.0,35850.93739443
2018-02-02 15:00:00,8739.5,9189.0,8622.0,8720.0,13433.994189000001
2018-02-02 18:00:00,8617.5,8849.0,8510.0,8735.7,6822.337994
2018-02-02 21:00:00,8890.9,8962.0,8530.1,8617.7,6065.3434733
2018-02-03 00:00:00,8538.4,8923.9,8538.4,8890.0,5140.33213422
2018-02-03 03:00:00,8489.0,8538.4,8180.0,8538.4,9392.32251228
2018-02-03 06:00:00,8957.1,8999.0,8430.0,8488.0,6085.44572503
2018-02-03 09:00:00,9105.5,9150.0,8751.0,8958.0,5783.26956435
2018-02-03 12:00:00,9381.0,9467.4,8975.0,9105.5,8319.99575057
2018-02-03 15:00:00,9203.0,9477.6,9110.2,9381.0,6806.33588998
2018-02-03 18:00:00,9280.0,9499.0,9126.0,9203.0,6657.1489514
2018-02-03 21:00:00,9225.06926588,9295.0,9022.0,9283.0,3725.18248598
2018-02-04 00:00:00,9067.9,9231.29821204,8906.0,9223.9,3844.54719661
2018-02-04 03:00:00,9279.1,9280.0,9033.1,9068.0,3051.80970175
2018-02-04 06:00:00,9088.0,9410.0,9051.0,9279.1,4050.27356698
2018-02-04 09:00:00,8701.0,9088.0,8651.2,9088.0,9397.00510542
2018-02-04 12:00:00,8641.7,8899.0,8415.0,8701.1,9904.6129536
2018-02-04 15:00:00,8485.0,8711.9,8200.0,8641.1,9586.13911012
2018-02-04 18:00:00,8131.5,8575.0,7809.0,8483.9,23961.86923289
2018-02-04 21:00:00,8185.2,8450.0,7990.0,8131.4,10620.94174074
2018-02-05 00:00:00,8047.2,8359.9,7856.0,8185.2,9952.31884378
2018-02-05 03:00:00,8200.7,8380.0,7971.0,8047.0,5619.4106826
2018-02-05 06:00:00,7800.0,8346.8,7800.0,8200.2,8624.85465459
2018-02-05 09:00:00,7584.0,8067.34347844,7520.0,7800.1,16570.61458252
2018-02-05 12:00:00,7372.5,7808.62633374,7343.0,7585.8,13514.52568182
2018-02-05 15:00:00,7082.0,7560.0,7082.0,7372.4,20854.8834976
2018-02-05 18:00:00,7176.1,7469.0,6651.0,7082.0,36368.26242121
2018-02-05 21:00:00,6946.6,7375.1,6730.1,7183.9,19786.92969624
2018-02-06 00:00:00,6392.96057138,7160.8,6352.0,6948.6,22365.09706128
2018-02-06 03:00:00,6477.2,6700.0,6051.0,6392.96057138,27269.55959388
2018-02-06 06:00:00,6171.9,6497.8,6000.0,6484.8,24943.21259877
2018-02-06 09:00:00,6550.06394996,6950.0,6141.9,6179.0,28901.09430387
2018-02-06 12:00:00,7188.7,7271.0,6450.0,6557.3,25964.05743641
2018-02-06 15:00:00,7015.1,7420.0,6802.0,7182.8,27031.81316893
2018-02-06 18:00:00,7500.2,7748.9,6978.3,7015.2,20985.24606896
2018-02-06 21:00:00,7678.8,7880.0,7450.0,7501.0,15307.43566626
2018-02-07 00:00:00,7350.0,7787.1,7305.7,7677.2,13220.7225163
2018-02-07 03:00:00,7440.0,7559.0,7175.1,7350.0,10726.53181012
2018-02-07 06:00:00,7634.9,7750.0,7269.1,7440.9,10854.901154
2018-02-07 09:00:00,8151.7,8244.0,7635.0,7635.0,18275.54579051
2018-02-07 12:00:00,8210.8,8488.9,8023.6,8152.8,15904.81004435
2018-02-07 15:00:00,8318.9,8339.0,7951.0,8217.7,11967.25107043
2018-02-07 18:00:00,8152.6,8429.0,7902.4,8318.6,10145.43948783
2018-02-07 21:00:00,7586.9,8279.0,7535.0,8153.0,15603.75648709
2018-02-08 00:00:00,8037.9,8140.0,7565.0,7585.0,11787.1626828
2018-02-08 03:00:00,7985.1,8250.0,7878.2,8037.9,7269.16585505
2018-02-08 06:00:00,8229.3,8375.0,7890.0,7985.1,8684.68644403
2018-02-08 09:00:00,8469.6,8619.4,8153.3,8229.4,11178.0264308
2018-02-08 12:00:00,8419.6,8648.9,8350.0,8469.5,10995.08323491
2018-02-08 15:00:00,8201.0,8488.0,8166.0,8418.1,9851.35514902
2018-02-08 18:00:00,8330.0,8490.0,8062.0,8202.1,8443.54890056
2018-02-08 21:00:00,8239.7,8408.1,8160.0,8330.0,9407.10862036
2018-02-09 00:00:00,8140.6,8239.8,7825.1,8239.8,11445.59729694
2018-02-09 03:00:00,7859.9,8140.6,7724.9,8138.0,7273.18439643
2018-02-09 06:00:00,8060.12991972,8100.0,7789.91858279,7860.64687582,5023.29610586
2018-02-09 09:00:00,8266.9,8375.0,8059.5,8060.12991972,9064.49053141
2018-02-09 12:00:00,8438.2,8500.0,8179.0,8270.0,9315.65109553
2018-02-09 15:00:00,8626.8,8729.0,8301.1,8439.0,8188.95283773
2018-02-09 18:00:00,8550.0,8750.0,8521.0,8624.0,7372.78431215
2018-02-09 21:00:00,8678.1,8700.0,8435.0,8554.8,5354.24675162
2018-02-10 00:00:00,8925.0,9021.0,8611.0,8679.1,9581.44674796
2018-02-10 03:00:00,8863.6,9000.0,8765.9,8925.0,5113.11434139
2018-02-10 06:00:00,8670.0,9074.9,8645.8,8863.9,8869.20377332
2018-02-10 09:00:00,8629.7,8784.7,8486.0,8670.0,9491.50616647
2018-02-10 12:00:00,8591.0,8795.8,8513.4,8634.8,6020.16236994
2018-02-10 15:00:00,8424.2,8609.6,8223.3,8591.1,12932.04077492
2018-02-10 18:00:00,8208.6,8458.2,8151.3,8424.5,7640.82746475
2018-02-10 21:00:00,8563.0,8587.9,8151.3,8208.1,8497.46260911
2018-02-11 00:00:00,8249.1,8570.0,8157.0,8563.0,6587.00485794
2018-02-11 03:00:00,8108.7,8250.4,7951.0,8249.1,9737.91073943
2018-02-11 06:00:00,7921.2,8108.8,7851.0,8108.8,6256.6941673
2018-02-11 09:00:00,8174.3,8213.0,7851.0,7921.5,5947.14508963
2018-02-11 12:00:00,8458.9,8459.7,8138.0,8174.1,7747.61960091
2018-02-11 15:00:00,8223.0,8496.0,8171.0,8459.0,6409.21202532
2018-02-11 18:00:00,8232.0,8433.3,8182.0,8223.0,4164.47785514
2018-02-11 21:00:00,8069.3,8359.0,8000.0,8229.2,5376.51138567
2018-02-12 00:00:00,8530.5,8544.0,8069.57681296,8070.7,9605.81736036
2018-02-12 03:00:00,8386.0,8580.0,8357.4,8530.4,4167.61281508
2018-02-12 06:00:00,8769.0,8850.0,8374.0,8386.3,6700.29966143
2018-02-12 09:00:00,8655.1,8860.0,8621.0,8768.9,7224.90812527
2018-02-12 12:00:00,8547.3,8793.0,8514.9,8654.3,5877.07708252
2018-02-12 15:00:00,8769.44142551,8776.8,8548.1,8548.3,4442.75986107
2018-02-12 18:00:00,8874.5,8928.0,8627.1,8768.3,5510.28951676
2018-02-12 21:00:00,8902.9,9000.0,8740.0,8871.9,7857.78664912
2018-02-13 00:00:00,8719.9,8952.9,8664.7,8902.8,4178.42253171
2018-02-13 03:00:00,8599.0,8770.0,8525.0,8720.0,5694.30311022
